procurement_id,issuing_agency,agency_type,agency_location,country,contract_title,contract_category,naics_code,estimated_contract_value,incumbent_vendor,contract_duration,bid_open_date,bid_close_date,renewal_date,last_award_date,submission_requirements,procurement_portal,contact_email,contact_phone,vendor_dependencies,operational_weakness,automation_opportunity,recurring_revenue_potential,prime_pathwy_priority,data_date,source
PROC-01866,Greater Vancouver Transit Authority (TransLink),Transit,"Burnaby, BC",CA,IT Infrastructure & Managed Services Contract — Greater Vancouver Transit Authority (TransLink),IT Infrastructure & Managed Services,561720,"$300,000–$500,000",Jan-Pro Franchising International,2 Years,2026-06-28,2026-09-15,2028-03-11,2026-04-10,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.translink.ca/about-translink/doing-business-with-translink,procurement@translink.ca,+1 (778) 375-7500,Primary: Jan-Pro Franchising International; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Manual contract renewal tracking — automated renewal system opportunity,"$15,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01867,City of Toronto — Purchasing and Materials Management,Municipal,"Toronto, ON",CA,Transportation & Logistics Services — City of Toronto,Transportation & Logistics,493110,"$500,000–$1,000,000",Parsons Corporation,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-07-06,2026-10-16,2027-09-28,2026-04-01,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://www.toronto.ca/business-economy/doing-business-with-the-city/purchasing-and-materials-management/,purchasing@toronto.ca,+1 (416) 392-7312,Primary: Parsons Corporation; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Spreadsheet-based vendor management — CRM integration opportunity,"$2,500/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01871,City of Vancouver — Procurement Services,Municipal,"Vancouver, BC",CA,Healthcare Facility Support Services — City of Vancouver,Healthcare Support Services,561730,"$5,000,000–$10,000,000",Jacobs Engineering Group,3 Years,2026-06-29,2026-09-14,2028-03-20,2025-08-28,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://vancouver.ca/doing-business/procurement.aspx,procurement@vancouver.ca,+1 (604) 873-7000,Primary: Jacobs Engineering Group; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Paper timesheets — digital workforce management opportunity,"$5,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01872,AusTender — Australian Government Procurement,Federal,"Canberra, ACT",AU,IT Infrastructure & Managed Services Contract — AusTender,IT Infrastructure & Managed Services,561710,"$5,000,000–$10,000,000",Waste Management Inc.,3 Years,2026-06-28,2026-07-27,2027-12-16,2024-08-22,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://www.tenders.gov.au,austender@finance.gov.au,+61 2 6215 2222,Primary: Waste Management Inc.; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$2,500/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01874,City of Calgary — Purchasing,Municipal,"Calgary, AB",CA,Fleet Maintenance & Vehicle Repair Services — City of Calgary,Fleet Maintenance & Vehicle Services,561710,"$25,000,000+",Xerox Corporation,1 Year,2026-06-15,2026-07-24,2027-01-07,2025-12-11,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://www.calgary.ca/business-economy/purchasing.html,purchasing@calgary.ca,+1 (403) 268-5311,Primary: Xerox Corporation; Secondary: Regional subcontractors,Agency failed last audit — compliance consulting opportunity,Manual scheduling of recurring services — automation ROI 300%+,"$15,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01875,Public Services and Procurement Canada (PSPC),Federal,"Ottawa, ON",CA,Electrical Maintenance & Repair Services — Public Services and Procurement Canada (PSPC),Electrical Services,562111,"$25,000,000+",Waste Management Inc.,5 Years + 2 Options,2026-08-28,2026-11-22,2026-10-10,2024-12-24,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://buyandsell.gc.ca,pspc.procurement@tpsgc-pwgsc.gc.ca,+1 (800) 811-1148,Primary: Waste Management Inc.; Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Spreadsheet-based vendor management — CRM integration opportunity,"$5,000/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01877,Ministry of Defence (MOD) — Defence Equipment & Support,Federal/Defence,"Bristol, ENG",UK,Custodial Services Contract — Ministry of Defence (MOD),Janitorial & Custodial Services,561720,"$25,000–$75,000",ManTech International,3 Years + 2 Options,2026-07-15,2026-11-11,2027-02-14,2025-01-15,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.gov.uk/government/organisations/defence-equipment-and-support,des-procurement@mod.gov.uk,+44 306 770 0000,Primary: ManTech International; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$25,000/mo",HIGH — Prepare in 30 Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01878,City of Vancouver — Procurement Services,Municipal,"Vancouver, BC",CA,Custodial Services Contract — City of Vancouver,Janitorial & Custodial Services,493110,"$2,500,000–$5,000,000",Clean Harbors Inc.,2 Years,2026-08-17,2026-09-17,2027-05-09,2025-07-24,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://vancouver.ca/doing-business/procurement.aspx,procurement@vancouver.ca,+1 (604) 873-7000,Primary: Clean Harbors Inc.; Secondary: Regional subcontractors,Agency failed last audit — compliance consulting opportunity,Email-based bid notifications — automated alert system opportunity,"$10,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01879,Province of British Columbia — BC Bid,Provincial,"Victoria, BC",CA,Temporary Staffing & Workforce Solutions — Province of British Columbia,Staffing & Temporary Labor,561720,"$300,000–$500,000",Fluor Corporation,5 Years,2026-06-25,2026-08-26,2027-01-17,2024-07-05,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.bcbid.gov.bc.ca,bcbid@gov.bc.ca,+1 (250) 387-7000,Primary: Fluor Corporation; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Paper timesheets — digital workforce management opportunity,"$5,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01880,Greater Vancouver Transit Authority (TransLink),Transit,"Burnaby, BC",CA,Uniformed Security Guard Services — Greater Vancouver Transit Authority (TransLink),Security Guard Services,493110,"$5,000,000–$10,000,000",CACI International,3 Years + 2 Options,2026-08-13,2026-10-18,2027-04-13,2026-03-06,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.translink.ca/about-translink/doing-business-with-translink,procurement@translink.ca,+1 (778) 375-7500,Primary: CACI International; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$5,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01881,City of Vancouver — Procurement Services,Municipal,"Vancouver, BC",CA,Records Management & Document Digitization Services — City of Vancouver,Records Management & Digitization,541513,"$5,000,000–$10,000,000",Regional Service Provider,5 Years + 2 Options,2026-07-29,2026-08-30,2027-08-26,2025-11-22,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://vancouver.ca/doing-business/procurement.aspx,procurement@vancouver.ca,+1 (604) 873-7000,Primary: Regional Service Provider; Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Manual scheduling of recurring services — automation ROI 300%+,"$5,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01886,City of Sydney — Procurement,Municipal,"Sydney, NSW",AU,Electrical Maintenance & Repair Services — City of Sydney,Electrical Services,561612,"$300,000–$500,000",Coverall Holding Company,5 Years,2026-07-11,2026-07-27,2028-01-01,2025-01-23,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.cityofsydney.nsw.gov.au/council/doing-business-with-us,procurement@cityofsydney.nsw.gov.au,+61 2 9265 9333,Primary: Coverall Holding Company; Secondary: Regional subcontractors,Agency issued corrective action to incumbent — replacement opportunity,Spreadsheet-based vendor management — CRM integration opportunity,"$10,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01889,Highways England (National Highways),Infrastructure,"Birmingham, ENG",UK,Records Management & Document Digitization Services — Highways England (National Highways),Records Management & Digitization,562111,"$150,000–$300,000",Jani-King International,1 Year,2026-08-23,2026-11-19,2027-06-25,2025-11-24,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://nationalhighways.co.uk/industry-information/procurement/,procurement@nationalhighways.co.uk,+44 300 123 5000,Primary: Jani-King International; Secondary: Regional subcontractors,Incumbent vendor has poor performance reviews — displacement opportunity,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$10,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01891,Province of Ontario — Ontario Shared Services,Provincial,"Toronto, ON",CA,Records Management & Document Digitization Services — Province of Ontario,Records Management & Digitization,541512,"$25,000,000+",Recall Holdings,5 Years,2026-09-05,2026-10-21,2028-03-09,2025-03-06,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://www.ontario.ca/page/doing-business-government,oss.procurement@ontario.ca,+1 (416) 326-1234,Primary: Recall Holdings; Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Paper timesheets — digital workforce management opportunity,"$2,500/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01895,Public Services and Procurement Canada (PSPC),Federal,"Ottawa, ON",CA,Facilities Maintenance & Repair Services — Public Services and Procurement Canada (PSPC),Facilities Maintenance & Repair,561710,"$25,000–$75,000",Aramark Corporation,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-08-07,2026-10-11,2028-01-23,2025-04-06,"Bid Bond (5%), Performance Bond (100%), Payment Bond (100%), NAICS Certification",https://buyandsell.gc.ca,pspc.procurement@tpsgc-pwgsc.gc.ca,+1 (800) 811-1148,Primary: Aramark Corporation; Secondary: Regional subcontractors,Agency failed last audit — compliance consulting opportunity,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$10,000/mo",WATCH — 90+ Days,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01896,Greater Vancouver Transit Authority (TransLink),Transit,"Burnaby, BC",CA,Uniformed Security Guard Services — Greater Vancouver Transit Authority (TransLink),Security Guard Services,561730,"$25,000–$75,000",SAIC (Science Applications International Corp.),5 Years + 2 Options,2026-07-29,2026-08-31,2028-03-25,2024-10-11,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.translink.ca/about-translink/doing-business-with-translink,procurement@translink.ca,+1 (778) 375-7500,Primary: SAIC (Science Applications International Corp.); Secondary: Regional subcontractors,Incumbent contract expires with no renewal option — open competition,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$15,000/mo",MEDIUM — 60-Day Pipeline,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01898,NHS Supply Chain,Healthcare,"Alfreton, ENG",UK,Environmental Compliance & Remediation Services — NHS Supply Chain,Environmental Compliance Services,561612,"$300,000–$500,000",Unknown/No Incumbent,5 Years + 2 Options,2026-07-08,2026-10-03,2026-11-10,2025-08-16,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.nhssupplychain.nhs.uk,enquiries@nhssupplychain.nhs.uk,+44 345 600 8600,Primary: Unknown/No Incumbent; Secondary: Regional subcontractors,Agency has budget surplus in Q4 — accelerated procurement window,Email-based bid notifications — automated alert system opportunity,"$7,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01908,Victorian Government — Tenders VIC,State,"Melbourne, VIC",AU,Grounds Maintenance & Landscaping Services — Victorian Government,Landscaping & Grounds Maintenance,484110,"$25,000–$75,000",AECOM Technology Corp.,5 Years,2026-08-28,2026-11-18,2027-11-19,2024-07-10,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://www.tenders.vic.gov.au,procurement@dtf.vic.gov.au,+61 3 9651 5111,Primary: AECOM Technology Corp.; Secondary: Regional subcontractors,Incumbent lacks digital reporting capability — tech upgrade opportunity,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01911,City of Toronto — Purchasing and Materials Management,Municipal,"Toronto, ON",CA,Fleet Maintenance & Vehicle Repair Services — City of Toronto,Fleet Maintenance & Vehicle Services,238320,"$25,000,000+",ABM Industries Inc.,3 Years + 2 Options,2026-06-25,2026-08-09,2027-07-09,2024-07-13,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://www.toronto.ca/business-economy/doing-business-with-the-city/purchasing-and-materials-management/,purchasing@toronto.ca,+1 (416) 392-7312,Primary: ABM Industries Inc.; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
