procurement_id,issuing_agency,agency_type,agency_location,country,contract_title,contract_category,naics_code,estimated_contract_value,incumbent_vendor,contract_duration,bid_open_date,bid_close_date,renewal_date,last_award_date,submission_requirements,procurement_portal,contact_email,contact_phone,vendor_dependencies,operational_weakness,automation_opportunity,recurring_revenue_potential,prime_pathwy_priority,data_date,source
PROC-01680,City of Vallejo — Purchasing Division,Municipal,"Vallejo, CA",US,Professional Consulting Services — City of Vallejo,Consulting & Professional Services,493110,"$10,000,000–$25,000,000",Sodexo USA,5 Years + 2 Options,2026-06-17,2026-11-20,2026-09-03,2025-02-12,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://vendors.planetbids.com/portal/42510/bo/bo-search,finance@cityofvallejo.net,(707) 648-4592,Primary: Sodexo USA; Secondary: Regional subcontractors,New agency director — procurement philosophy shift expected,Manual contract renewal tracking — automated renewal system opportunity,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01682,Greater Vancouver Transit Authority (TransLink),Transit,"Burnaby, BC",CA,Facilities Maintenance & Repair Services — Greater Vancouver Transit Authority (TransLink),Facilities Maintenance & Repair,484110,"$25,000–$75,000",Coverall Holding Company,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-07-24,2026-10-16,2028-03-30,2025-04-12,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://www.translink.ca/about-translink/doing-business-with-translink,procurement@translink.ca,+1 (778) 375-7500,Primary: Coverall Holding Company; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Manual scheduling of recurring services — automation ROI 300%+,"$7,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01699,London Borough of Southwark — Procurement,Municipal,"London, ENG",UK,Records Management & Document Digitization Services — London Borough of Southwark,Records Management & Digitization,484110,"$25,000–$75,000",Stericycle Inc.,1 Year + 4 Options,2026-09-13,2026-09-15,2027-11-25,2025-01-10,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://www.southwark.gov.uk/business/procurement,procurement@southwark.gov.uk,+44 207 525 5000,Primary: Stericycle Inc.; Secondary: Regional subcontractors,Incumbent vendor has poor performance reviews — displacement opportunity,Spreadsheet-based vendor management — CRM integration opportunity,"$5,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01700,Transport for London (TfL) — Procurement,Transit,"London, ENG",UK,Healthcare Facility Support Services — Transport for London (TfL),Healthcare Support Services,561612,"$2,500,000–$5,000,000",Regional Service Provider,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-06-19,2026-09-26,2026-11-20,2025-10-05,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://tfl.gov.uk/info-for/suppliers/,procurement@tfl.gov.uk,+44 343 222 1234,Primary: Regional Service Provider; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Manual invoice processing — AI automation saves 40+ hours/month,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01704,City of Vancouver — Procurement Services,Municipal,"Vancouver, BC",CA,Environmental Compliance & Remediation Services — City of Vancouver,Environmental Compliance Services,541512,"$150,000–$300,000",Aramark Corporation,3 Years,2026-07-14,2026-09-04,2026-08-31,2025-01-05,"SOQ (Statement of Qualifications), MWBE Certification, Safety Record, Insurance",https://vancouver.ca/doing-business/procurement.aspx,procurement@vancouver.ca,+1 (604) 873-7000,Primary: Aramark Corporation; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Manual invoice processing — AI automation saves 40+ hours/month,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01710,Contra Costa County — Purchasing,County,"Martinez, CA",US,Electrical Maintenance & Repair Services — Contra Costa County,Electrical Services,561612,"$5,000,000–$10,000,000",Regional Service Provider,1 Year,2026-07-23,2026-09-29,2026-09-28,2025-09-04,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://www.contracosta.ca.gov/1354/Purchasing,purchasing@contracosta.ca.gov,(925) 335-1050,Primary: Regional Service Provider; Secondary: Regional subcontractors,New agency director — procurement philosophy shift expected,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01719,Solano County — Purchasing Services,County,"Fairfield, CA",US,Healthcare Facility Support Services — Solano County,Healthcare Support Services,561710,"$500,000–$1,000,000",Stericycle Inc.,2 Years,2026-07-17,2026-08-25,2028-01-24,2024-08-07,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.solanocounty.com/depts/csa/purchasing/,purchasing@solanocounty.com,(707) 784-6100,Primary: Stericycle Inc.; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01738,Miami-Dade County — Internal Services Department,County,"Miami, FL",US,Professional Consulting Services — Miami-Dade County,Consulting & Professional Services,561730,"$25,000–$75,000",Clean Harbors Inc.,2 Years,2026-08-28,2026-09-17,2026-10-22,2025-04-20,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.miamidade.gov/business/procurement.asp,procurement@miamidade.gov,(305) 375-5773,Primary: Clean Harbors Inc.; Secondary: Regional subcontractors,New agency director — procurement philosophy shift expected,Spreadsheet-based vendor management — CRM integration opportunity,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01740,Toronto Transit Commission (TTC) — Procurement,Transit,"Toronto, ON",CA,Electrical Maintenance & Repair Services — Toronto Transit Commission (TTC),Electrical Services,541512,"$500,000–$1,000,000",Waste Management Inc.,1 Year + 4 Options,2026-07-01,2026-11-05,2026-12-04,2025-06-11,"RFP Response, Financial Statements, References (3), Insurance Certificates, Business License",https://www.ttc.ca/doing-business-with-ttc,procurement@ttc.ca,+1 (416) 393-4000,Primary: Waste Management Inc.; Secondary: Regional subcontractors,Agency failed last audit — compliance consulting opportunity,Spreadsheet-based vendor management — CRM integration opportunity,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01743,Victorian Government — Tenders VIC,State,"Melbourne, VIC",AU,Pest Control & Sanitation Services — Victorian Government,Pest Control & Sanitation,493110,"$25,000–$75,000",Manpower Group,5 Years,2026-08-24,2026-07-21,2027-07-03,2025-03-20,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://www.tenders.vic.gov.au,procurement@dtf.vic.gov.au,+61 3 9651 5111,Primary: Manpower Group; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01752,Province of Ontario — Ontario Shared Services,Provincial,"Toronto, ON",CA,Food Services & Catering Contract — Province of Ontario,Food Services & Catering,493110,"$5,000,000–$10,000,000",Cintas Corporation,1 Year,2026-09-24,2026-08-22,2027-04-20,2025-07-02,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://www.ontario.ca/page/doing-business-government,oss.procurement@ontario.ca,+1 (416) 326-1234,Primary: Cintas Corporation; Secondary: Regional subcontractors,New agency director — procurement philosophy shift expected,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01763,Victorian Government — Tenders VIC,State,"Melbourne, VIC",AU,Uniformed Security Guard Services — Victorian Government,Security Guard Services,541513,"$75,000–$150,000",Jan-Pro Franchising International,3 Years + 2 Options,2026-09-13,2026-11-12,2028-05-18,2025-02-10,"RFP Response, ISO 9001 Certification, Environmental Compliance Documentation",https://www.tenders.vic.gov.au,procurement@dtf.vic.gov.au,+61 3 9651 5111,Primary: Jan-Pro Franchising International; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Manual invoice processing — AI automation saves 40+ hours/month,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01765,NASA — Procurement Division,Federal,"Washington, DC",US,Professional Consulting Services — NASA,Consulting & Professional Services,541513,"$150,000–$300,000",Aramark Corporation,Indefinite Delivery/Indefinite Quantity (IDIQ),2026-07-25,2026-09-01,2028-05-07,2025-07-25,"Online Portal Registration, Capability Statement, GSA Schedule Number",https://procurement.nasa.gov,nasaprocure@nasa.gov,(202) 358-0000,Primary: Aramark Corporation; Secondary: Regional subcontractors,Agency failed last audit — compliance consulting opportunity,Manual contract renewal tracking — automated renewal system opportunity,"$5,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01766,Transport for NSW,Transit/Infrastructure,"Sydney, NSW",AU,Debris Removal & Waste Hauling Services — Transport for NSW,Debris Removal & Waste Management,561730,"$2,500,000–$5,000,000",Unknown/No Incumbent,3 Years,2026-08-10,2026-09-13,2027-09-01,2024-12-22,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://www.transport.nsw.gov.au/industry-and-business/procurement,procurement@transport.nsw.gov.au,+61 2 8202 2200,Primary: Unknown/No Incumbent; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Email-based bid notifications — automated alert system opportunity,"$50,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01767,Province of British Columbia — BC Bid,Provincial,"Victoria, BC",CA,Records Management & Document Digitization Services — Province of British Columbia,Records Management & Digitization,561720,"$10,000,000–$25,000,000",Robert Half International,1 Year + 4 Options,2026-09-06,2026-09-25,2027-07-06,2025-05-03,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://www.bcbid.gov.bc.ca,bcbid@gov.bc.ca,+1 (250) 387-7000,Primary: Robert Half International; Secondary: Regional subcontractors,Agency failed last audit — compliance consulting opportunity,Email-based bid notifications — automated alert system opportunity,"$15,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01770,Social Security Administration (SSA),Federal,"Baltimore, MD",US,Environmental Compliance & Remediation Services — Social Security Administration (SSA),Environmental Compliance Services,561730,"$25,000,000+",Robert Half International,1 Year + 4 Options,2026-07-18,2026-10-20,2027-04-30,2024-12-26,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://www.ssa.gov/oag/,ssaprocure@ssa.gov,(410) 965-0000,Primary: Robert Half International; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Paper-based compliance tracking — digitization opportunity worth $50K+/yr,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01771,Department of Transportation (DOT),Federal,"Washington, DC",US,Temporary Staffing & Workforce Solutions — Department of Transportation (DOT),Staffing & Temporary Labor,541513,"$2,500,000–$5,000,000",Unknown/No Incumbent,3 Years + 2 Options,2026-08-05,2026-08-26,2026-10-30,2025-05-29,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://www.transportation.gov/business,dotprocure@dot.gov,(202) 366-4000,Primary: Unknown/No Incumbent; Secondary: Regional subcontractors,Contract approaching renewal — 90-day window to position,Spreadsheet-based vendor management — CRM integration opportunity,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01774,San Francisco Municipal Transportation Agency (SFMTA),Transit Authority,"San Francisco, CA",US,Uniformed Security Guard Services — San Francisco Municipal Transportation Agency (SFMTA),Security Guard Services,484110,"$500,000–$1,000,000",Recall Holdings,3 Years,2026-09-15,2026-10-24,2027-08-18,2025-11-04,"Technical Proposal, Price Schedule, Organizational Chart, Key Personnel Resumes",https://www.sfmta.com/about-sfmta/procurement,procurement@sfmta.com,(415) 701-4500,Primary: Recall Holdings; Secondary: Regional subcontractors,New agency director — procurement philosophy shift expected,Manual invoice processing — AI automation saves 40+ hours/month,"$10,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01776,Alameda County — GSA Purchasing,County,"Oakland, CA",US,Facilities Maintenance & Repair Services — Alameda County,Facilities Maintenance & Repair,561730,"$75,000–$150,000",Sodexo USA,3 Years,2026-08-31,2026-08-13,2027-01-06,2025-08-06,"Bid Form, Unit Price Schedule, Subcontractor List, DBE Compliance Plan",https://gsa.acgov.org/purchasing/,purchasing@acgov.org,(510) 208-9600,Primary: Sodexo USA; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Email-based bid notifications — automated alert system opportunity,"$25,000/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
PROC-01789,NHS Supply Chain,Healthcare,"Alfreton, ENG",UK,Fleet Maintenance & Vehicle Repair Services — NHS Supply Chain,Fleet Maintenance & Vehicle Services,561720,"$1,000,000–$2,500,000",ManTech International,3 Years,2026-06-28,2026-07-17,2027-04-11,2025-11-22,"RFQ Response, DUNS/SAM Registration, Bonding Proof, W-9, Past Performance",https://www.nhssupplychain.nhs.uk,enquiries@nhssupplychain.nhs.uk,+44 345 600 8600,Primary: ManTech International; Secondary: Regional subcontractors,Incumbent pricing 30%+ above market — cost reduction opportunity,Manual route optimization for service delivery — AI routing saves 20% fuel cost,"$2,500/mo",CRITICAL — Bid Now,2026-05-29,Prime Pathwy Procurement Intelligence Engine v2.0
