lead_id,company_name,sector,city,county,state,address,phone,email,website,linkedin,owner_name,decision_maker_role,company_size_estimate,local_footprint,operational_status,pain_points,likely_subcontracting_needs,technology_weakness,buying_trigger,lead_quality_score,urgency_score,estimated_contract_value,outreach_angle,best_first_contact,follow_up_cadence,notes,status,assigned_to
SC-0001,[Research Required] Property Management Company 1 — Vallejo,Property Management,Vallejo,Solano County,CA,"[Research Required] Vallejo, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Single-location,Active — Verify,"Contractor reliability, documentation gaps, compliance exposure","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",8,5,"$8,000 - $35,000/yr",Lead with compliance risk and contractor verification protocol,LinkedIn connection + personalized message,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0321,[Research Required] Mobile Home Parks Company 3 — Benicia,Mobile Home Parks,Benicia,Solano County,CA,"[Research Required] Benicia, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Single-location,Active — Verify,"Infrastructure maintenance, regulatory compliance, resident management","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$5,000 - $20,000/yr",Lead with infrastructure management and regulatory compliance,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0322,[Research Required] Mobile Home Parks Company 1 — Fairfield,Mobile Home Parks,Fairfield,Solano County,CA,"[Research Required] Fairfield, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Single-location,Active — Verify,"Infrastructure maintenance, regulatory compliance, resident management","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$5,000 - $20,000/yr",Lead with infrastructure management and regulatory compliance,LinkedIn connection + personalized message,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0323,[Research Required] Mobile Home Parks Company 2 — Fairfield,Mobile Home Parks,Fairfield,Solano County,CA,"[Research Required] Fairfield, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Single-location,Active — Verify,"Infrastructure maintenance, regulatory compliance, resident management","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$5,000 - $20,000/yr",Lead with infrastructure management and regulatory compliance,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0324,[Research Required] Mobile Home Parks Company 3 — Fairfield,Mobile Home Parks,Fairfield,Solano County,CA,"[Research Required] Fairfield, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Single-location,Active — Verify,"Infrastructure maintenance, regulatory compliance, resident management","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$5,000 - $20,000/yr",Lead with infrastructure management and regulatory compliance,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0325,[Research Required] Mobile Home Parks Company 1 — Vacaville,Mobile Home Parks,Vacaville,Solano County,CA,"[Research Required] Vacaville, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Infrastructure maintenance, regulatory compliance, resident management","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$5,000 - $20,000/yr",Lead with infrastructure management and regulatory compliance,LinkedIn connection + personalized message,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0326,[Research Required] Mobile Home Parks Company 2 — Vacaville,Mobile Home Parks,Vacaville,Solano County,CA,"[Research Required] Vacaville, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Infrastructure maintenance, regulatory compliance, resident management","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$5,000 - $20,000/yr",Lead with infrastructure management and regulatory compliance,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0327,[Research Required] Mobile Home Parks Company 3 — Vacaville,Mobile Home Parks,Vacaville,Solano County,CA,"[Research Required] Vacaville, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Infrastructure maintenance, regulatory compliance, resident management","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$5,000 - $20,000/yr",Lead with infrastructure management and regulatory compliance,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0328,[Research Required] Mobile Home Parks Company 1 — American Canyon,Mobile Home Parks,American Canyon,Solano County,CA,"[Research Required] American Canyon, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Infrastructure maintenance, regulatory compliance, resident management","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$5,000 - $20,000/yr",Lead with infrastructure management and regulatory compliance,LinkedIn connection + personalized message,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0329,[Research Required] Mobile Home Parks Company 2 — American Canyon,Mobile Home Parks,American Canyon,Solano County,CA,"[Research Required] American Canyon, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Infrastructure maintenance, regulatory compliance, resident management","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$5,000 - $20,000/yr",Lead with infrastructure management and regulatory compliance,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0330,[Research Required] Mobile Home Parks Company 3 — American Canyon,Mobile Home Parks,American Canyon,Solano County,CA,"[Research Required] American Canyon, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Infrastructure maintenance, regulatory compliance, resident management","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$5,000 - $20,000/yr",Lead with infrastructure management and regulatory compliance,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0331,[Research Required] Mobile Home Parks Company 1 — Dixon,Mobile Home Parks,Dixon,Solano County,CA,"[Research Required] Dixon, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Infrastructure maintenance, regulatory compliance, resident management","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$5,000 - $20,000/yr",Lead with infrastructure management and regulatory compliance,LinkedIn connection + personalized message,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0332,[Research Required] Mobile Home Parks Company 2 — Dixon,Mobile Home Parks,Dixon,Solano County,CA,"[Research Required] Dixon, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Infrastructure maintenance, regulatory compliance, resident management","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$5,000 - $20,000/yr",Lead with infrastructure management and regulatory compliance,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
SC-0333,[Research Required] Mobile Home Parks Company 3 — Dixon,Mobile Home Parks,Dixon,Solano County,CA,"[Research Required] Dixon, CA",[Research Required],[Research Required],[Research Required],[Research Required],[Research Required],Owner / Operations Director,5-50 employees,Multi-location,Active — Verify,"Infrastructure maintenance, regulatory compliance, resident management","Project management, compliance documentation, AI automation","Manual processes, spreadsheet-based tracking, no CRM","Compliance violation, growth phase, contractor failure, audit",6,5,"$5,000 - $20,000/yr",Lead with infrastructure management and regulatory compliance,Cold email with market insight attachment,Day 1: Initial outreach | Day 4: Follow-up | Day 10: Value-add | Day 21: Check-in,Verify existence and contact info before outreach,Uncontacted,Arthur F. Appling Sr.
